agent_x,agent_y,pipe_gap,pipe_top,pipe_bottom,timestep_count
55.00186328441843,362.4395150874216,122.51707026046117,219.6578524661325,97.14078220567133,7072
55.65449940153162,78.0971951192178,190.49869920171525,249.320874361282,58.822175159566754,4692
86.84660361661291,17.4415087017735,254.7139205481725,322.9903165458111,68.27639599763859,1119
103.37967609491068,148.06348010217775,23.647761500812713,373.02253057105105,349.3747690702383,351
109.23199455193466,385.44799083570115,221.31023149029699,273.9252358521498,52.61500436185281,1030
21.5729465199891,107.38994275606272,134.5260503292105,233.46470492710034,98.93865459788985,5904
95.39608490207318,372.00673392433276,36.61820688049236,112.53546510379,75.91725822329765,4064
111.87608506178175,56.03360609460961,142.32579795784187,368.40220416015484,226.076406202313,834
95.8996868264882,54.648532576811526,187.302995270788,304.88614851357215,117.58315324278415,5851
91.45781056907204,324.0453578716723,224.62906718490447,384.78491477130615,160.1558475864017,5675
0.5858894934605057,251.15776597945444,65.84865302884197,89.55365599973692,23.705002970894952,8223
89.92457164627942,356.00213672702654,99.76685701696245,212.52930733890216,112.76245032193972,5969
65.34565593256765,14.376909518696834,129.8811322792606,276.45968658120546,146.57855430194488,1198
94.79948573383805,344.1618473246701,79.05932108174392,91.52296711513317,12.463646033389253,3904
40.70154247947271,50.82420506075391,143.24940937293383,340.9457089100355,197.69629953710162,3101
109.07345683415699,182.90606464549143,218.7174457028276,253.95515476978937,35.23770906696177,4192
79.0448798166929,55.341236967120544,51.32791964934088,389.37835608269523,338.0504364333544,1743
4.640629394769964,159.52836057791782,122.31089406905512,328.9234303779767,206.61253630892153,9611
2.864634005946699,385.05936587117003,217.29130844088058,344.45184499515705,127.16053655427646,9254
6.575876292454128,366.08549105059217,124.39512621654065,190.48169107198578,66.08656485544515,5287
80.74933926510704,264.0789506870925,86.06439967924251,385.83060478969094,299.76620511044837,4120
74.25358012051885,174.26915947115643,192.28927870858917,202.2004300086546,9.911151300065427,4299
40.22491268759256,303.13844418574763,23.396863316622387,67.11018381464912,43.71332049802673,5238
10.639739674347293,124.56532375651767,251.164484754676,277.2598558117574,26.095371057081408,6667
55.552593888202054,189.38870831222627,60.87564129876358,208.00530361806494,147.12966231930136,5931
69.59106107990046,254.03746034705753,30.691746306202507,169.03927682557213,138.34753051936963,6955
105.47830281298158,200.4159535661037,147.29307782241477,320.13545686799864,172.8423790455839,2889
106.65975131536555,377.7006388500669,224.6589483189809,336.2466243887484,111.58767606976753,901
65.02858209997432,155.26797048260877,171.81601955239535,276.3819881563699,104.56596860397457,2788
92.73226075906696,250.37586804062911,213.62073513001926,335.04398798286087,121.42325285284163,1116
22.124398231190497,27.744520350066182,43.78360832507269,50.27452130839737,6.490912983324677,8995
77.17976539604832,28.475459384091593,95.27824874932767,352.73013309639623,257.4518843470686,9867
38.490576349459126,104.27781129436124,137.06483921324386,319.25007708350205,182.18523787025816,5795
71.07054168612689,350.98880541082116,193.47676633771704,359.41424626677565,165.93747992905864,8917
20.050668447108677,300.24590065634334,210.41299846707432,398.1998983419267,187.7868998748524,4129
14.428939424738612,100.00657968644187,157.00838691316272,367.7104500334385,210.70206312027582,3490
76.82246012872778,295.9635041789498,76.22373196733915,198.52338106163364,122.29964909429448,8837
93.38969367017481,128.0198404122447,231.3434819251033,296.9848818893118,65.6413999642085,445
108.31518914780142,338.8572576382359,103.75762494920207,387.2025916097692,283.4449666605671,2832
107.41860760394384,229.37515524931445,169.11358207207263,272.6535622774665,103.53998020539387,7316
68.07582462682645,221.4812209383203,70.20378322571804,382.2551638005706,312.0513805748525,1217
89.22685013578459,36.482441219476144,136.68319190980924,151.8393808750213,15.156188965212067,4779
49.8929466551916,355.08167310331993,102.81594296229056,137.60639384954663,34.790450887256085,6781
77.74739114977942,334.7855496949495,224.58101445335856,371.6664594332099,147.0854449798514,5343
79.20951185488056,29.10520254567741,213.95897399252408,345.3490025425235,131.3900285499994,1590
58.005857062240395,93.29122896981113,157.18807846552062,366.7684015401011,209.5803230745805,1415
91.84635110009779,378.89943095354346,252.69625106219752,363.6716821187979,110.9754310566004,3191
80.02447510090158,192.66679518564612,109.20507126885205,314.240028733946,205.03495746509395,8955
102.41804551570516,44.478992922460534,136.25952461264276,139.25394028098106,2.9944156683382914,9485
64.5764518481662,296.3895443642673,201.05798533362292,364.74555558402955,163.68757025040662,3122
76.95745526195071,95.00258851698797,114.45260271779786,250.86284645159807,136.41024373380023,7626
98.151701485409,89.43833540778105,247.32051930798428,249.17625819170968,1.855738883725408,6366
4.877070050415101,356.45724547922845,144.53746174436677,398.2027689594906,253.66530721512385,5398
28.587888982784246,278.16444924265903,37.802553113185546,98.0053581839061,60.202805070720544,3426
78.61960185526173,181.8164259071093,168.10370689983898,303.6040298401772,135.50032294033818,2753
83.29237976026117,366.1017366676425,246.2537681482517,255.15012438875405,8.896356240502342,8599
51.48921306478556,248.0530391206147,85.46195918354731,144.63322019917817,59.171261015630854,3769
39.92880176694397,233.46244474034881,38.34537432373642,390.7397637511387,352.39438942740225,3825
51.21621569165791,12.926380443860186,86.02418769187119,215.13315190427784,129.10896421240665,2829
30.618213604209675,53.27405008949988,37.9832895854025,378.47152768518487,340.48823809978234,7076
82.00630444788467,245.36607837431595,118.70535656458605,381.07688271170764,262.3715261471216,7459
62.329429597479916,65.93370445480038,117.0562075141471,337.0739467198521,220.01773920570497,2243
111.56220261258872,60.16675644141127,160.2148488231039,251.54682046227083,91.33197163916692,3975
93.69555693983612,227.63258766629906,34.988791783240316,48.42918617785113,13.440394394610813,8752
30.894999128169804,22.550198660370846,224.07448079619255,367.08451288870043,143.01003209250786,9910
112.6199625893513,222.17268224105098,201.4810299826005,389.0349495865968,187.5539196039963,4228
27.950335496981335,180.2176541240374,50.481621975752816,383.9399895755883,333.4583675998355,766
23.41672433791038,351.2882669916769,198.65179519264598,208.094314794214,9.442519601568023,7289
2.506875849424084,199.26607465835718,132.38572444220733,354.87260347468623,222.4868790324789,4413
92.25158807907604,387.18950617592924,40.864340714292595,325.23436252640363,284.3700218121111,6594
15.143720814922403,11.51307052533559,198.2123923389741,323.383172715874,125.17078037689996,4723
90.9700474296879,361.2604234706505,165.67423605496091,395.4219131318672,229.74767707690626,9571
66.66069861457353,156.89761803989293,123.24408159760006,373.47535147373236,250.23126987613233,1381
61.86143267959961,180.36417896644176,234.87122170317244,284.0729019182875,49.201680215115076,3227
97.4470990883822,379.8082494630568,54.70934149925295,374.6513927499087,319.9420512506558,5499
86.88770476863992,26.494391140746345,30.823258871493376,260.0102783204931,229.18701944899973,5619
37.148931962488426,253.3603417266903,76.67436603165356,101.20292468733601,24.52855865568244,810
51.99346496514364,233.90644237966148,114.4709153828264,313.6752990675958,199.20438368476937,9141
20.552449537103364,138.26691332954528,231.6420647378188,311.4372678859527,79.79520314813387,4238
109.96146946752178,240.77415821638408,72.82837955389166,341.69495387772946,268.8665743238378,5635
31.480708310611323,70.80419371069873,40.933797966665125,84.25006203174081,43.31626406507568,6426
40.22703772273443,357.6869051583703,50.38462199871596,165.79248812268582,115.40786612396988,7290
10.428836243848307,192.4581576225173,182.31719323467559,293.696128044807,111.37893481013143,2928
42.6333140723542,1.0380097534586241,224.91906126039848,239.7163783045944,14.797317044195907,1326
111.44704053295011,214.636258394933,238.07385514935422,276.3072950925553,38.233439943201105,8200
60.033030199009346,288.20642455658594,34.712561552652986,88.6797959936157,53.96723444096272,5176
77.64970211057641,337.77626905345153,196.90943075402663,203.0980375988425,6.1886068448158795,3395
50.55759745105038,213.04690658200926,77.2230388577962,164.12855075174596,86.90551189394975,8955
63.72805539812851,336.28399435117245,41.05222157604526,233.20973299075226,192.157511414707,4682
100.62958272360812,237.43698142161946,180.26814731809955,353.6742056605601,173.4060583424606,9411
9.821992553878877,214.8426167274191,158.49450385292747,338.52223391342693,180.0277300604995,6941
14.416574215898706,113.51036231948979,105.68742195007788,295.7889904532751,190.10156850319723,1811
27.61190656750596,199.29907913957607,97.9622415822957,379.97242708366645,282.0101855013707,1510
11.501419406105622,61.14365567373281,78.04602389874393,129.7780309050679,51.732007006324,7036
9.931301573036258,322.3459546964574,33.13422348824618,342.1504161146624,309.01619262641617,8484
2.061400401404798,278.7845849465686,255.35230620534108,385.0449129771559,129.69260677181484,8709
109.55015896011668,346.2028503575921,212.82900874403006,261.1009365297484,48.271927785718376,2601
81.68725891826065,328.344589261341,189.55591591742666,302.15123094315106,112.5953150257244,6366
86.95270145068886,74.81749942300935,96.38829979140151,225.55578025042283,129.16748045902133,274
83.19593175792916,211.93600927244665,186.9063025720889,350.51527534390164,163.60897277181277,9815
65.6799190207552,61.745086109680926,133.5490640377369,275.45801682471756,141.90895278698065,3794
41.723044410618265,181.70718888763986,149.47033583340416,286.9915751086525,137.52123927524832,7091
36.4259844821437,323.94977834185397,80.09519452424827,298.11119030848965,218.01599578424137,2882
13.18665524800999,189.2664804207569,163.04004392917793,351.25483710074826,188.2147931715703,9360
105.03679330000432,332.24776311509163,247.74635091729698,266.6710567638194,18.924705846522443,8617
111.97503083968513,82.0007240212949,109.49794605145689,378.63340648371184,269.13546043225494,3441
64.91546178933004,336.7315107033088,52.98628088380432,328.95494846384423,275.96866758003995,6463
90.34769579390526,330.0530706771189,63.99157688200201,143.18598881923018,79.19441193722818,127
59.106392998910486,143.532193649401,227.01932763189356,294.9047461814348,67.88541854954123,9560
80.65741739865183,359.86697811686923,167.28796442691367,292.90151410887006,125.61354968195639,4720
56.80740408045014,92.88507805872692,232.29959929279815,296.67831094506283,64.3787116522647,2047
7.5279597001623175,91.61015636991854,148.1124373047645,256.80900951380374,108.69657220903923,1252
37.844334456250735,55.708829065354905,207.38994466778985,326.82219249717684,119.43224782938702,8719
101.00986188475821,315.4388844898123,55.79527161692928,163.0914812935051,107.29620967657583,1000
16.173462366977066,81.81783726778531,188.51912340477296,292.9867613250217,104.46763792024872,1915
38.65523760489754,328.5029218688051,46.109089921428904,345.6608617814497,299.5517718600208,6409
68.24723954419392,200.91533898501206,147.40711035862947,270.25755213460087,122.85044177597142,2421
81.61454022841649,288.01461461842973,171.31084136093017,330.0093272650025,158.69848590407236,843
28.453293656485663,138.2783974015678,62.85706116513646,369.13475319933735,306.2776920342009,6216
52.206655811786995,378.91333584472613,56.190931135394926,257.7420638217438,201.55113268634886,1034
28.92975509946383,290.4382344249603,159.9392456410819,184.47649492001813,24.537249278936216,3926
79.91796567741405,61.01561716570454,156.0040529993679,304.0400653010853,148.03601230171736,5159
8.73728040023296,41.6987864207238,218.3437531473798,383.7755899829938,165.431836835614,1842
12.795899180005344,393.9364795849338,217.97994840124045,240.6710560662988,22.691107665058354,2922
37.5325446300081,124.57770561825647,73.66536652699858,272.04236071614037,198.3769941891418,7162
84.10021065829164,82.231923350255,205.9184137366202,323.08964627616297,117.17123253954276,8020
44.993062375776596,214.95824117516915,237.08592547341146,293.5105626115331,56.424637138121625,8716
83.33764103640156,180.88717635592286,73.00673821383575,220.95141135501905,147.94467314118327,1255
19.931729475203234,199.3471090957919,118.8664060830733,376.0603221305174,257.1939160474441,6370
88.19601495270791,111.03486905176725,71.9429425231389,141.71437481599247,69.77143229285358,1016
110.23616867215146,183.59559520680523,151.52406705805132,365.3704106231633,213.84634356511202,5232
112.64679045859205,200.87800413249704,160.51086408753034,176.57495169733716,16.064087609806805,2532
23.71933201980119,359.2217157762855,68.4129551537537,131.64253293708538,63.22957778333169,4574
42.68303206073913,334.62592531693315,158.63905059924156,229.60995354225673,70.97090294301518,5540
51.22163832652712,209.75610773103202,124.02000827742184,234.62259450050936,110.60258622308754,5847
86.48525976048519,41.19259173252621,98.9096234692738,121.64295970632321,22.733336237049407,4923
30.594148065221574,257.59981729560633,116.46126437915075,123.65927956510612,7.19801518595537,7693
94.89614111859247,346.7975040046094,116.28434090610335,272.8166806571021,156.53233975099874,6004
26.111452014452066,268.75709743949136,24.65168691002994,63.728667536128576,39.07698062609864,3360
64.34711750727554,354.9841930054012,151.3862940088744,330.5903092095676,179.20401520069316,8020
27.47845758293831,288.9067727422637,221.94436647308345,369.76969042519,147.82532395210657,4597
106.7182989902319,56.43273951108543,115.90858475255119,207.95137973848932,92.04279498593814,6200
71.55620756493855,294.36184527840095,220.1582305301845,242.2386436171263,22.08041308694179,9156
65.88369638957522,168.5698202369992,230.67052381416607,369.08781393481866,138.4172901206526,6085
37.95284185793136,330.0429325690639,105.68197407804136,115.75592408577754,10.073950007736165,1605
70.52882658695215,163.76466087649618,150.28313468106734,259.19128441916473,108.90814973809742,7133
24.804689334148332,389.81890607954796,204.02307084997526,226.41106876432264,22.38799791434738,2729
111.34650628331602,188.42618107752577,62.97728476189365,226.35860634759894,163.38132158570528,2623
83.8106246978392,279.53834126436175,115.00181028888741,177.13800123989336,62.13619095100596,1351
94.3471167583208,393.76087228142086,144.06288302343387,188.00198448804446,43.93910146461059,9046
2.0781464498637408,365.7195226241996,47.78925556207331,250.8445525836783,203.05529702160499,7234
45.793033947128826,198.98595759195624,189.9678092652218,212.35277343987798,22.38496417465619,391
15.468076197775222,360.00745673924206,226.2380583047536,330.04571893204695,103.80766062729337,6186
55.85294506562467,229.31775127176027,217.7932433100778,291.47428517272624,73.68104186264847,2731
47.69007472922767,141.54855062449977,246.23601384592004,274.5856215404151,28.349607694495077,4838
68.15618836970187,98.13964387252838,111.87376491390647,195.05400438258394,83.18023946867746,7729
103.45304553398628,288.6131444487622,164.055501413878,388.03921765007,223.98371623619198,4200
74.99484168597924,374.7318957299032,192.88701494161907,237.40395836112924,44.516943419510156,7765
61.002234016625856,64.80555115663384,218.60099983317025,372.13853743218766,153.5375375990174,7724
67.44324192760848,133.69755632678434,201.93528008401398,223.04863323448785,21.113353150473884,2393
82.28532945100717,198.19652648247938,182.4629655569457,277.05401529157047,94.59104973462475,8020
92.55856189718457,319.7663515875917,183.9483671216447,242.74576840008223,58.79740127843752,7059
11.649593299553171,125.83862272376436,210.55353942875564,392.8197491116597,182.26620968290402,5186
107.37682098175067,178.4023091831823,63.69137120591424,245.93733576094587,182.2459645550316,8457
85.698342775862,255.57975413370474,199.13245954716857,344.58131433197065,145.4488547848021,7169
95.95910862688108,99.86720354367438,135.50429141978117,194.01323947849156,58.50894805871039,4043
5.83032615243423,267.9669858200157,30.42304329958364,247.83177233768407,217.40872903810043,8642
20.40501399938869,227.1780922210518,236.0552382307779,241.6205036030498,5.565265372271909,8870
82.60567487478582,77.03961111425217,47.20655701435911,196.00165786346798,148.79510084910885,1550
53.586206482293406,344.8170603957254,219.3136580542766,276.9707552777496,57.65709722347303,3611
72.8337715207179,260.06694017729126,106.06855087192419,270.86921099844034,164.80066012651614,8030
8.695711784100634,278.5155103512559,100.21049144926361,317.48796569977486,217.27747425051126,8280
35.62780817485897,215.7965169501349,206.6106669019954,268.25400086734817,61.64333396535275,8734
69.59254026460042,93.18378990145351,25.758584447342972,351.3856186867998,325.6270342394568,4396
98.84128901331454,211.5748536108848,241.6199768490435,368.13128422347256,126.51130737442907,7256
1.0718540000202825,21.073534390891435,40.896244904813884,54.397387342644244,13.50114243783036,321
98.72551390305628,393.63338767971806,201.31252567202628,284.3175524789786,83.00502680695233,3480
59.04466865470111,292.90872287385804,20.789741442143097,197.99877804775667,177.20903660561356,8617
32.45800605691124,118.52324818239603,75.13142924777875,88.80618360334586,13.674754355567096,8946
102.86831853250138,18.04027088812927,45.834353288271174,184.53629528455164,138.70194199628045,9205
24.66268932875225,379.98447358009014,205.57742340207028,222.96094084782322,17.383517445752943,4855
111.00334820404922,353.6795912526012,161.78843336035874,377.0659353909716,215.27750203061285,7928
112.00205475347835,92.66868055337736,242.48469869588965,344.8139863531282,102.32928765723857,9126
93.86260450582058,48.135504813998374,31.07910428688387,172.77815671323415,141.69905242635028,986
21.06752362230076,311.83378942670134,102.6295611633483,119.83026327649199,17.200702113143684,7264
24.444614603130546,207.3041466705569,160.9566810935605,286.46195358962814,125.50527249606763,7707
58.22301544756402,196.47453634745062,255.13524309038692,385.1421125189998,130.0068694286129,7956
25.361784617542654,89.52704592904924,146.7259638028456,296.9022543226815,150.17629051983585,1983
97.19433025522538,182.97283910948292,112.31606479496963,190.84209190473933,78.5260271097697,1268
107.98861929996212,344.8510469061803,211.04579363507122,334.8565220637016,123.81072842863037,9660
9.829503869989345,163.3812852282795,107.9544900149061,183.81441626374834,75.85992624884226,4022
5.512544729068559,213.04100776030484,247.06078553172375,263.8028669971896,16.742081465465844,9037
8.602787122403921,340.48276561950746,136.85458037529793,263.31873693191807,126.46415655662014,2446
102.43605029723754,228.52757676782966,176.25843438514926,297.92437860882126,121.665944223672,1362
99.28518845813285,318.97040864277125,175.3946329793884,366.439854423627,191.0452214442386,1754
37.74300329821188,95.47601252040701,239.50132272029833,256.4875547908819,16.986232070583583,3788
85.05698027001345,63.44204211722948,227.8854991709471,377.94241274985825,150.05691357891112,5200
93.31729281381818,51.547946989378076,99.0880496051575,322.8185691405336,223.73051953537612,4048
0.12657259725237202,222.4726940159028,198.5660496932446,250.67466204398448,52.108612350739904,5393
9.503099364882265,130.5734306013172,152.12325770488377,180.83825553847606,28.714997833592278,7059
71.64264445025609,215.9941518863422,204.0435132556699,225.00706338986473,20.963550134194833,5402
108.8180964360664,136.74886641547442,169.29876677961175,384.31880011683495,215.02003333722323,5134
89.1351889513941,69.50139012302672,201.9215696156736,389.56084842787607,187.63927881220243,1090
87.12122505613131,283.4288018410517,131.7634376706809,147.29982289950385,15.536385228822965,6403
98.48365909521851,389.3955876709588,248.65517384742319,362.11109999751693,113.45592615009373,5396
67.16673209282563,153.44490416224872,35.48777011946706,334.93928645468236,299.4515163352153,9695
52.94495409485003,377.72145398313194,44.11769424771768,348.11583837923683,303.9981441315191,3392
89.81347900874202,277.47289031259544,72.10162861814746,99.11423930831637,27.01261069016892,3205
73.95976721376829,109.30381079928372,244.40380069109685,267.9078345278205,23.50403383672368,1038
106.62859897893867,167.8909267704489,170.6921236487242,261.8636506947366,91.17152704601239,5676
46.25474271359986,357.6396814716538,74.26928699029634,143.6840341781086,69.41474718781225,3106
73.63835126747502,147.41053748950446,223.98854696215435,307.2789102308387,83.29036326868432,1657
17.994768425556884,81.48049971050968,41.51481973586124,96.59894924508163,55.08412950922039,1100
95.4605047772083,304.40959637719953,167.78799590501404,198.26463197884254,30.476636073828516,8934
103.03747195046995,387.0045054455111,63.76829442369042,219.1400546400203,155.3717602163299,1925
48.62456612363928,80.20989068013469,136.01631303097912,152.9664249764349,16.95011194545576,5159
36.829577426584464,236.105575554249,122.24623275731072,395.6535444541105,273.40731169679975,4217
52.49964141984655,272.1826505437301,113.34863979567261,392.74767812536226,279.39903832968963,8407
32.95787139415127,277.99275445061704,222.9888857366523,361.0311782400378,138.0422925033855,828
54.29728504013467,41.97207136726995,77.12262374355649,395.69365310803124,318.5710293644748,5841
2.07554297428102,192.94255262063663,69.64250086085299,183.95166880871366,114.30916794786069,9177
1.1041057583677536,130.58452329759675,142.17994783879192,164.8336932315356,22.653745392743673,1999
3.7519512934244217,31.431398862008297,113.67389318357667,151.67387835193216,37.99998516835548,7064
22.697077154439242,277.27757632907236,213.86001181032847,221.52590713522147,7.665895324893015,8669
11.816165957787229,254.57209981745467,186.72827145090866,193.46470315607527,6.736431705166609,6967
69.67631775045956,245.17766994624236,90.52526917560607,379.9465992318909,289.4213300562848,3961
80.69182333096434,320.6912332279167,100.11024544010223,344.4679488107845,244.3577033706823,508
101.11428213483963,219.03695046149448,212.8822737111485,297.5190426690866,84.63676895793813,564
4.605213988449423,65.5997923957989,123.51130309153106,323.9176541157578,200.4063510242267,7229
27.92266544314655,63.81787204527534,225.7409217157596,263.94094909978554,38.20002738402593,3688
53.130632974723156,297.7116262379822,225.7525358376566,301.3158781000315,75.56334226237492,356
18.2689974885887,8.34445571661524,174.1700725400099,249.21666027784795,75.04658773783804,8553
110.15162732258649,260.13027453877476,67.09201841927825,293.5454296212813,226.45341120200305,6286
47.279176119444756,81.43131213689708,218.3467678813563,249.98955048432683,31.642782602970527,208
46.99753237460431,338.49811680761974,168.38849709660303,338.7040849310398,170.3155878344368,3503
111.60440070217453,16.043676564992992,224.61943308489785,326.10785430015255,101.48842121525469,6613
3.321572370485324,158.2060679396061,163.0605364004365,304.68483733297967,141.6243009325432,1444
32.07556173277689,143.66041186649258,110.58792784079992,245.39977755882362,134.8118497180237,3008
26.644506617390714,310.4000828141718,115.65320320823544,286.78885368440604,171.1356504761706,9181
42.13189600234959,205.04608208232207,117.4753572168565,137.0070729388346,19.531715721978095,4698
27.937111407559005,348.29996050900456,125.09204018062906,266.6194286290472,141.52738844841815,3205
67.0034462121468,65.4095490340091,112.29524264981552,391.1997796195683,278.9045369697528,2163
96.95244669326576,3.6121616518201005,158.86538146838288,303.23604866936853,144.37066720098562,7112
51.27821817635124,94.42018533858558,37.345232369882986,98.90874599278052,61.563513622897545,5774
38.08135893673535,331.55334635304376,121.6894555841862,190.90926019203258,69.21980460784638,7165
79.86582550805538,66.81676316037995,59.55813504404297,72.04262401989445,12.484488975851484,6102
40.31072199352019,213.40477011987824,204.50251784342694,342.40362544188116,137.9011075984542,2253
97.65642807718109,223.25609983754515,147.41777812252215,156.05300000446186,8.635221881939728,1018
60.022156664116615,374.6422769179846,29.285075597768277,74.55304313875838,45.267967540990114,4343
20.341179434417754,35.422233689296554,44.3809138812677,252.3009740530602,207.9200601717925,9277
16.76278170871604,394.65204918353874,247.76801235890676,248.52003547546104,0.7520231165542839,7523
109.96004553194915,232.04489187818723,79.99700085580841,246.95218052303557,166.95517966722713,9160
75.35566110270979,55.86050190252516,27.073767209951995,141.90892029081436,114.83515308086237,2019
22.809440089893165,269.37297332996695,248.8992428813158,263.0877121310833,14.188469249767493,6862
50.14377478141654,347.25690175100215,61.80735030958307,296.0483563372978,234.24100602771472,5288
106.74140680056463,273.2992113158583,137.33324430598884,299.6211744041401,162.28793009815126,3769
97.70079846291914,307.4077458095165,46.693917302071235,327.75257047170066,281.05865316962945,3122
24.371292220942042,263.55418809306286,112.9519997343814,299.8871235011672,186.9351237667858,8175
74.33651942014308,399.76549030826664,31.378041171091223,391.5859030757942,360.20786190470295,7898
112.24707392152501,300.971105046229,41.353680087743975,144.88970653648533,103.53602644874137,7164
99.27225842705231,161.6561286604132,97.17982612892433,299.3405712204691,202.16074509154478,3603
86.13822022975758,319.1254595434538,122.79766229585219,349.50321887400753,226.70555657815532,1417
33.54622802531173,259.62986351775726,97.49796978087913,288.1373956122963,190.63942583141716,4856
63.668598790375846,152.16788169311909,149.4459343097485,298.8977951925267,149.4518608827782,8977
42.17745245411543,90.90785090526059,37.2742380093527,256.16058886579725,218.88635085644455,7167
70.00240909908644,185.39761752022895,109.62944412229824,360.3161158563941,250.68667173409588,2913
95.72991183510088,365.69460638058797,212.0488440434224,232.52017229838924,20.47132825496685,5302
45.066974241349754,232.0689476909329,145.93020102754332,300.3805257479064,154.4503247203631,9185
62.08380894264123,298.75028645432906,188.85585407542877,298.9113898057795,110.05553573035074,8262
22.12291238224071,3.025149991256848,172.8040325404863,376.83295191737676,204.02891937689043,6986
73.98031820174235,152.02980357488212,66.52837387119905,226.32238460740666,159.7940107362076,4932
11.460553614761466,194.34870367453024,80.59926998203987,171.5878828310128,90.98861284897293,3660
105.04546414868477,212.90408533561606,157.09996457002026,178.8702055262151,21.770240956194826,9923
45.18928836886965,390.69009546503156,214.26906768057583,311.30995845485734,97.0408907742815,1336
76.96631749804305,72.57533907825078,143.9385585454262,325.4979663800493,181.5594078346231,2409
89.65502017070561,74.09137861896386,236.58958744444504,305.96178913693007,69.37220169248499,1848
92.17959671598373,149.40387321535505,144.2538098202923,172.97521804409135,28.721408223799045,6334
